1887
8.6400 0.0000 0.6608 1 4.0962 0.5 7.1127 0.5 11.9237 0.5 13.6940 0.5 31.0441 0.5 13.6940 0.5 22.3041 0.5 26.5527 0.5 24.0242 0.5 31.0441 0.5 37.8584 0.5 48.3565 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.4566 0.5 
8.8000 0.0000 0.6830 1 4.1035 0.5 7.1273 0.5 11.9425 0.5 13.7149 0.5 31.0797 0.5 13.7149 0.5 22.3338 0.5 26.5858 0.5 24.0542 0.5 31.0797 0.5 37.9010 0.5 48.3672 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.4787 0.5 
8.9600 0.0000 0.7054 1 4.1108 0.5 7.1417 0.5 11.9615 0.5 13.7360 0.5 31.1159 0.5 13.7360 0.5 22.3637 0.5 26.6192 0.5 24.0846 0.5 31.1159 0.5 37.9444 0.5 48.3778 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.5011 0.5 
9.1200 0.0000 0.7280 1 4.1183 0.5 7.1561 0.5 11.9807 0.5 13.7573 0.5 31.1525 0.5 13.7573 0.5 22.3940 0.5 26.6529 0.5 24.1152 0.5 31.1525 0.5 37.9883 0.5 48.3885 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.5236 0.5 
9.2800 0.0000 0.7508 1 4.1258 0.5 7.1702 0.5 12.0001 0.5 13.7788 0.5 31.1893 0.5 13.7788 0.5 22.4245 0.5 26.6870 0.5 24.1461 0.5 31.1893 0.5 38.0325 0.5 48.3992 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.5464 0.5 
9.4400 0.0000 0.7738 1 4.1334 0.5 7.1837 0.5 12.0197 0.5 13.8004 0.5 31.2265 0.5 13.8004 0.5 22.4553 0.5 26.7213 0.5 24.1773 0.5 31.2265 0.5 38.0770 0.5 48.4098 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.5694 0.5 
9.6000 0.0000 0.7971 1 4.1411 0.5 7.1970 0.5 12.0395 0.5 13.8223 0.5 31.2639 0.5 13.8223 0.5 22.4863 0.5 26.7560 0.5 24.2087 0.5 31.2639 0.5 38.1220 0.5 48.4205 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.5925 0.5 
9.7600 0.0000 0.8204 1 4.1488 0.5 7.2103 0.5 12.0594 0.5 13.8442 0.5 31.3016 0.5 13.8442 0.5 22.5176 0.5 26.7909 0.5 24.2407 0.5 31.3016 0.5 38.1672 0.5 48.4311 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.6159 0.5 
9.9200 0.0000 0.8440 1 4.1565 0.5 7.2235 0.5 12.0794 0.5 13.8664 0.5 31.3395 0.5 13.8664 0.5 22.5492 0.5 26.8261 0.5 24.2730 0.5 31.3395 0.5 38.2128 0.5 48.4417 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.6394 0.5 
10.0800 0.0000 0.8677 1 4.1643 0.5 7.2366 0.5 12.0996 0.5 13.8887 0.5 31.3776 0.5 13.8887 0.5 22.5809 0.5 26.8615 0.5 24.3056 0.5 31.3776 0.5 38.2587 0.5 48.4522 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.6631 0.5 
10.2400 0.0000 0.8916 1 4.1722 0.5 7.2496 0.5 12.1200 0.5 13.9111 0.5 31.4160 0.5 13.9111 0.5 22.6129 0.5 26.8972 0.5 24.3383 0.5 31.4160 0.5 38.3049 0.5 48.4627 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.6870 0.5 
10.4000 0.0000 0.9156 1 4.1801 0.5 7.2625 0.5 12.1404 0.5 13.9336 0.5 31.4545 0.5 13.9336 0.5 22.6450 0.5 26.9330 0.5 24.3711 0.5 31.4545 0.5 38.3514 0.5 48.4731 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.7110 0.5 
10.5600 0.0000 0.9398 1 4.1881 0.5 7.2753 0.5 12.1610 0.5 13.9563 0.5 31.4933 0.5 13.9563 0.5 22.6773 0.5 26.9691 0.5 24.4042 0.5 31.4933 0.5 38.3981 0.5 48.4835 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.7351 0.5 
10.7200 0.0000 0.9641 1 4.1961 0.5 7.2880 0.5 12.1817 0.5 13.9790 0.5 31.5322 0.5 13.9790 0.5 22.7098 0.5 27.0054 0.5 24.4374 0.5 31.5322 0.5 38.4452 0.5 48.4938 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.7593 0.5 
10.8800 0.0000 0.9885 1 4.2041 0.5 7.3006 0.5 12.2025 0.5 14.0019 0.5 31.5712 0.5 14.0019 0.5 22.7424 0.5 27.0418 0.5 24.4708 0.5 31.5712 0.5 38.4928 0.5 48.5041 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.7837 0.5 
11.0400 0.0000 1.0129 1 4.2122 0.5 7.3131 0.5 12.2234 0.5 14.0248 0.5 31.6118 0.5 14.0248 0.5 22.7752 0.5 27.0785 0.5 24.5042 0.5 31.6118 0.5 38.5405 0.5 48.5143 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.8082 0.5 
11.2000 0.0000 1.0375 1 4.2203 0.5 7.3255 0.5 12.2444 0.5 14.0479 0.5 31.6527 0.5 14.0479 0.5 22.8081 0.5 27.1152 0.5 24.5378 0.5 31.6527 0.5 38.5885 0.5 48.5244 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.8327 0.5 
11.3600 0.0000 1.0622 1 4.2284 0.5 7.3378 0.5 12.2654 0.5 14.0710 0.5 31.6938 0.5 14.0710 0.5 22.8412 0.5 27.1521 0.5 24.5715 0.5 31.6938 0.5 38.6366 0.5 48.5344 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.8574 0.5 
11.5200 0.0000 1.0870 1 4.2366 0.5 7.3500 0.5 12.2866 0.5 14.0942 0.5 31.7348 0.5 14.0942 0.5 22.8743 0.5 27.1891 0.5 24.6053 0.5 31.7348 0.5 38.6848 0.5 48.5443 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.8821 0.5 
11.6800 0.0000 1.1118 1 4.2447 0.5 7.3621 0.5 12.3077 0.5 14.1175 0.5 31.7760 0.5 14.1175 0.5 22.9075 0.5 27.2262 0.5 24.6392 0.5 31.7760 0.5 38.7331 0.5 48.5542 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.9069 0.5 
11.8400 0.0000 1.1367 1 4.2529 0.5 7.3740 0.5 12.3290 0.5 14.1410 0.5 31.8171 0.5 14.1410 0.5 22.9408 0.5 27.2634 0.5 24.6731 0.5 31.8171 0.5 38.7815 0.5 48.5640 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.9318 0.5 
